Title,Employer,Employment Type,Link,Email,Contact Text,Description
Kaiako - Y1–10,Te Aho o Te Kura Pounamu,"Full time, Fixed term, Start Date: 29/01/2026, End Date: 11/12/2026(Provide support for projected roll growth in region)",https://gazette.education.govt.nz/vacancies/1HApsq-kaiako-years-1-10/,Nicola.Anderson@tekura.school.nz,N/A,N/A
"Kaiako / Teacher – Y10 (English, science, mathematics, music)",Pacific Advance Secondary School,"Full time, Fixed term, Start Date: 28/01/2026, End Date: 27/01/2027(Acting role)",https://gazette.education.govt.nz/vacancies/1HApsU-y10-kaiako-superstar-various-core-subjects/,falefatue@pass.school.nz,N/A,N/A
Teacher: Y5–6,Paparoa School,"Full time, Fixed term, Start Date: 27/01/2026, End Date: 15/12/2026(Due to partial BOT Funding)",https://gazette.education.govt.nz/vacancies/1HApsg-teacher-year-5-and-6/,principal@paparoa.school.nz,N/A,N/A
Scale A teacher Y1–3. Tagged,Elim Christian College Mt Albert,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HAps_-scale-a-teacher-year-1-3-tagged/,vacancies@elimmtalbert.school.nz,N/A,N/A
Kaiako: Te Reo Māori / Te Ao Haka,Pacific Advance Secondary School,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApsM-kaiako-te-reo-maori-te-ao-haka/,falefatue@pass.school.nz,N/A,N/A
Scale A teacher Y3–4,Concord School,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApsJ-scale-a-teacher-y34/,principal@concord.school.nz,N/A,N/A
Learning support coordinator,Otaki College,"Part time, Permanent, FTTE up to: 0.4",https://gazette.education.govt.nz/vacancies/1HApsA-learning-support-coordinator/,vwt@otakicollege.school.nz,N/A,N/A
Teacher of science,Awatapu College,"Full time, Fixed term, Start Date: 26/01/2026, End Date: 23/01/2027(Refreshment leave)",https://gazette.education.govt.nz/vacancies/1HAps9-teacher-of-science-fixed-term/,pa@awatapu.school.nz,N/A,N/A
"Teacher  - Youth Justice Residence, Palmerston North",Central Regional Health School,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HAps4-teacher-full-time-permanent-youth-justice-residence-palmerston-north/,maria.t@crhs.school.nz,N/A,N/A
Teacher  - Youth Justice Residence - Palmerston North,Central Regional Health School,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HAps1-teacher-full-time-youth-justice-residence-palmerston-north/,maria.t@crhs.school.nz,N/A,N/A
Y4-5 classroom teacher,Robertson Road School,"Full time, Fixed term, Start Date: 28/01/2026, End Date: 27/01/2027(Staff retiring - covering whilst permanent recruitment  an be made)",https://gazette.education.govt.nz/vacancies/1HAprz-year-45-classroom-teacher/,principal@robertson.school.nz,N/A,N/A
Science teacher,Matamata Christian School,"Part time, Permanent, FTTE up to: 0.5",https://gazette.education.govt.nz/vacancies/1HAprr-science-teacher-permanent-part-time-0-4-0-5/,alistairpaterson@matamata.school.nz,N/A,N/A
ESOL teacher,Waitaki Boys' High School,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApro-esol-teacher/,rector@waitakibhs.school.nz,N/A,N/A
Commerce teacher,Hastings Boys' High School,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApqv-commerce-teacher/,vacancy@hastingsboys.school.nz,N/A,N/A
Teacher -year level negotiable. Non tagged,St Columba's Catholic School (Frankton),"Full time, Fixed term, Start Date: 28/01/2026, End Date: 18/12/2026(Covering Special Character vacancy)",https://gazette.education.govt.nz/vacancies/1HApqZ-teacher-fixed-term-ltr-year-level-negotiable-not-tagged/,vacancies@sccs.school.nz,N/A,N/A
Teacher Y5-6,Rakaia School,"Full time, Fixed term, Start Date: 26/02/2026, End Date: 18/12/2026(Increasing roll)",https://gazette.education.govt.nz/vacancies/1HApqL-fixed-term-teacher-year-5-6/,markellis@rakaia.school.nz,N/A,N/A
English medium Y1 to 4 class,Moerewa School,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApqA-english-medium-year-1-to-4-class/,office@moerewa.school.nz,N/A,N/A
Scale A teacher,Hāwera Primary School,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApq4-scale-a-permanent-fulltime-position/,principal@haweraprimary.school.nz,N/A,N/A
Kaiako with special interest in neurodiverse education,Play To Learn Early Learning Centre,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HAppx-kaiako-with-special-interest-in-neurodiverse-education/,admin@playtolearnelc.co.nz,N/A,N/A
Teacher,Tauwhare School,"Full time, Fixed term, Start Date: 28/01/2026, End Date: 27/01/2027(Project initiative)",https://gazette.education.govt.nz/vacancies/1HAppi-full-time-fixed-term-teacher/,principal@tauwhare.school.nz,N/A,N/A
Qualified Kaiako,Whanganui Central Baptist Kindergarten (CBK),"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApph-qualified-kaiako-permanent-full-year-position/,manager@cbk.org.nz,N/A,N/A
Technology - wood teacher,Palmerston North Boys' High School,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HAppg-technology-wood-teacher/,admin@pnbhs.school.nz,N/A,N/A
Kindergarten teacher,Tutira Kindergarten,"Part time, Permanent, FTTE up to: 0.6",https://gazette.education.govt.nz/vacancies/1HAppn-kindergarten-teacher/,giskgtnadm@gmail.com,N/A,N/A
Classroom teacher - Special Character position - year level negotiable,St Columba's Catholic School (Frankton),"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HAppc-classroom-teacher-special-character-position-year-level-negotiable/,vacancies@sccs.school.nz,N/A,N/A
"Junior team leader, permanent kaiako",East Gore School,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HAppP-junior-team-leader-permanent-kaiako/,dana@eastgore.school.nz,N/A,N/A
Over 2's qualified teacher,Launch Queen Street,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HAppH-over-2s-qualified-teacher/,queen@launchactive.co.nz,N/A,N/A
Classroom teacher - Dannevirke,Huia Range School,"Full time, Fixed term, Start Date: 28/01/2026, End Date: 16/12/2026(Learning support release)",https://gazette.education.govt.nz/vacancies/1HAppA-classroom-teacher-huia-range-school-dannevirke/,principal@huiarange.school.nz,N/A,N/A
Special education teacher,Hōhepa School,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApp6-special-education-teacher/,Francesca.dalli@hohepa.com,N/A,N/A
Kaiako Level 1 Māori Immersion 0.2  (2 positions),Te Kura o Hau Karetu,"Part time, Fixed term, FTTE up to: 0.2, Start Date: 30/01/2026, End Date: 11/12/2026(Relief teaching for Kaiako's release days)",https://gazette.education.govt.nz/vacancies/1HApop-kaiako-level-1-maori-immersion-0-2-x-2-fixed-term/,principal@tehaukaretu.school.nz,N/A,N/A
Specialist release teacher,Mountain View School,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApok-specialist-release-teacher/,ben@mvs.school.nz,N/A,N/A
Senior school Y5–8 teacher. Non-tagged position,St Joseph's School (Kaikōura),"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApof-i-st-josephs-school-kaikoura-y1-8-permanent-non-tagged-position/,principal@stjkaikoura.school.nz,N/A,N/A
Y9 and 10 teacher,Ngaruawahia High School,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApo3-year-9-and-10-permanent-teacher/,jusbrown@ngaruawahiahigh.school.nz,N/A,N/A
Class teachers,East Gore School,"Full time, Long-term relieving (LTR), Start Date: 28/01/2026(Parental leave)",https://gazette.education.govt.nz/vacancies/1HApnV-fixed-term-positions-class-teachers/,dana@eastgore.school.nz,N/A,N/A
New entrant–Y1 teacher – 2026,Gladstone School (Masterton),"Full time, Fixed term, Start Date: 02/02/2026, End Date: 25/09/2026(Maternity leave)",https://gazette.education.govt.nz/vacancies/1HApnP-gladstone-school-new-entrant-y1-teacher-2026/,principal@gladstone1.school.nz,N/A,N/A
Toddler kaiako,Starlight Preschool Brookfield,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApmi-toddler-kaiako/,manager.starlightpreschool@gmail.com,N/A,N/A
Art teacher,Ilminster Intermediate,"Full time, Fixed term, Start Date: 27/01/2026, End Date: 11/12/2026(Covering  leave position)",https://gazette.education.govt.nz/vacancies/1HApn4-art-teacher-ilminster-intermediate-school/,teachervacancy@ilminster.school.nz,N/A,N/A
LTR qualified Kaiako – lunch break cover,"Kiwi Supertots Learning Centre, Botany","Part time, Long-term relieving (LTR), FTTE up to: 0.5, Start Date: 27/10/2025(Lunch break cover)",https://gazette.education.govt.nz/vacancies/1HApmz-qualified-kaiako-lunch-break-cover-long-term-reliever/,jobs@kiwisupertots.co.nz,N/A,N/A
Kaiako – Kura Teina,TKKM o Toku Mapihi Maurea,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApmQ-kaiako-kura-teina/,dorie@tmmkkm.school.nz,N/A,N/A
Teacher/tutor – design/technology,ACG Strathallan,"Full time, Fixed term, Start Date: 19/01/2026, End Date: 02/04/2026(Medical leave cover)",https://gazette.education.govt.nz/vacancies/1HApmE-teachertutor-designtechnology/,people@acgedu.com,N/A,N/A
"0.33 learning support coordinator, 0.67 teacher",Twizel Area School,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApmA-0-33-learning-support-coordinator-0-67-teacher/,principal@twizel.school.nz,N/A,N/A
Preschool teacher,St Marks Preschool,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApjF-preschool-teacher/,hrsmcs@st-marks.school.nz,N/A,N/A
Automotive technology teacher,Whanganui High School,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApj7-automotive-technology-teacher/,principal@whs.ac.nz,N/A,N/A
Preschool teachers,Little Royals Montessori Preschool,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApj6-preschool-teachers-at-little-royals/,littleroyalsmontessori@gmail.com,N/A,N/A
Qualified teacher,Kiwikidz Educare - At the Beach,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApih-qualified-teacher-at-kiwikidz-educare-at-the-beach/,kiwikidzwaihibeach@xtra.co.nz,N/A,N/A
Infant kaiako,Bunny Burrows Limited,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApiT-rare-opportunity-infant-kaiako-full-time/,manager@bunnyburrows.co.nz,N/A,N/A
Science and agriculture teacher,Mt Aspiring College,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApiK-science-and-agriculture-teacher/,jobs@mtaspiring.school.nz,N/A,N/A
K2 -Head teacher- Northland Kindergarten Association,Manaia View Kindergarten,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApiJ-k2-head-teacher-manaia-view-kindergarten/,appointments@nka.org.nz,N/A,N/A
Qualified head teacher,Stepping Stones Preschool,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApiC-qualified-head-teacher/,info@steppingstonespreschool.co.nz,N/A,N/A
Y5–6 classroom teacher,Dargaville Primary School,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApi8-y5-and-6-classroom-teacher/,office@dargavilleprimary.school.nz,N/A,N/A
SENCO teacher in-charge. Tagged,Longburn Adventist College,"Part time, Permanent, FTTE up to: 0.4",https://gazette.education.govt.nz/vacancies/1HAph_-senco-teacher-in-charge/,pa@lac.school.nz,N/A,N/A
Teacher of mathematics and physics,Tokoroa High School,"Full time, Fixed term, Start Date: 28/01/2026, End Date: 27/01/2027(To teacher on extended leave)",https://gazette.education.govt.nz/vacancies/1HAphV-teacher-of-mathematics-and-physics/,elsabea@tokoroahigh.school.nz,N/A,N/A
Teacher junior metalwork,Tokoroa High School,"Full time, Fixed term, Start Date: 28/01/2026, End Date: 27/01/2027(Special project)",https://gazette.education.govt.nz/vacancies/1HAphP-teacher-junior-metalwork/,elsabea@tokoroahigh.school.nz,N/A,N/A
Registered kaiako U2s,Pebbles Montessori Cashmere,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApgc-registered-kaiako-for-under-2s/,belinda@pebbles.nz,N/A,N/A
English teacher,Rodney College,"Full time, Fixed term, Start Date: 28/01/2026, End Date: 27/01/2027(Maternity leave )",https://gazette.education.govt.nz/vacancies/1HApgS-english-teacher-full-time-fixed-term-2026/,principal@rodneycollege.school.nz,N/A,N/A
Teacher of hard materials and technology,King's College,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApgG-teacher-of-hard-materials-and-technology-2026-start/,y.smith@kingscollege.school.nz,N/A,N/A
Kaiako Kuratahi,TKKM o Tamaki Nui A Rua,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApfx-permanent-full-time/,jtodd@tamakinuiarua.school.nz,N/A,N/A
Kaiako,Kereru Park Campus,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApfq-full-time-kaiako/,principal@kererupark.school.nz,N/A,N/A
Kaiako Kura Tuatahi,TKKM o Tamaki Nui A Rua,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApfp-kaiako-kura-tuatahi/,jtodd@tamakinuiarua.school.nz,N/A,N/A
Registered kaiako,Brilliant Minds Early Childhood Centre,"Full time, Fixed term, Start Date: 05/01/2026, End Date: 28/08/2026(Maternity leave cover)",https://gazette.education.govt.nz/vacancies/1HApg7-registered-kaiako/,flatbush@brilliantminds.co.nz,N/A,N/A
Teacher / Tutor - mathematics,ACG Strathallan,"Part time, Fixed term, FTTE up to: 0.8, Start Date: 09/03/2026, End Date: 26/02/2027(Parental leave cover)",https://gazette.education.govt.nz/vacancies/1HApfd-teachertutor-mathematics/,people@acgedu.com,N/A,N/A
Uncertified teacher,ACG Queenstown Remarkables Park,"Part time, Permanent, FTTE up to: 0.8",https://gazette.education.govt.nz/vacancies/1HApfW-uncertified-teacher/,people@acgedu.com,N/A,N/A
NE teacher,Southbridge School,"Part time, Fixed term, FTTE up to: 0.4, Start Date: 29/01/2026, End Date: 11/12/2026(Job share)",https://gazette.education.govt.nz/vacancies/1HApf6-ne-teacher-0-4-ftte/,principal@southbirdge.school.nz,N/A,N/A
Y5–6 classroom teacher,Matipo Road School,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApf2-year-56-classroom-teacher/,Jonnieb@matipo.school.nz,N/A,N/A
Classroom teacher. Tagged position,Wellington S D A School,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApf0-classroom-teacher/,principal@wellingtonsda.school.nz,N/A,N/A
Food tech - hospitality teacher,Broadwood Area School,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApe6-food-tech-hospitality-teacher/,principal@broadwood.school.nz,N/A,N/A
Senior teacher,ToTally Kids,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApdy-senior-teacher-immediate-requirement/,management@totallykids.co.nz,N/A,N/A
Gifted education teacher,One Day School Rotorua,"Part time, Fixed term, FTTE up to: 0.4, Start Date: 01/02/2026, End Date: 31/12/2026(Expanding enrolment at  One Day School)",https://gazette.education.govt.nz/vacancies/1HApdS-teach-exceptional-learners-part-time-role-with-expert-mentoring/,julian@nzlaunchpad.nz,N/A,N/A
Scale A teachers,Papatoetoe South School,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApc8-scale-a-teaching-positions/,vacancies@papatoetoe-south.school.nz,N/A,N/A
Agriculture / horticulture teacher,Waitara High School,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApbK-agriculture-horticulture-teacher/,cco@waitarahs.school.nz,N/A,N/A
Junior class teacher,Henderson South School,"Full time, Fixed term, Start Date: 02/02/2026, End Date: 18/12/2026(Y1 class)",https://gazette.education.govt.nz/vacancies/1HApb7-fixed-term-junior-class/,principal@hendersonsouth.school.nz,N/A,N/A
Scale A Kaiako,Pamapuria School,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HAp_q-scale-a-kaiako/,principal@pamapuria.school.nz,N/A,N/A
Registered and qualified Kaiako - O2s,Tiny Voices Wellington,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HAp_V-permanent-qualified-teacher-over-2s/,cmwellington@tinyvoices.co.nz,N/A,N/A
Qualified Kaiako,Tiny Voices Napier,"Full time, Fixed term, Start Date: 04/01/2026, End Date: 06/12/2026(Maternity leave)",https://gazette.education.govt.nz/vacancies/1HApZG-qualified-kaiako/,esther@tinyvoices.co.nz,N/A,N/A
Y7–8 technology teacher – any campus,OneSchool Global - New Zealand,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApXt-y7-8-technology-teacher-any-campus/,recruitment@nz.oneschoolglobal.com,N/A,N/A
Graduate teacher – Kōrero Mai Puna Reo,Te Puna Reo o Te Ahi Kaikōura a Tama ki Te Rangi,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApXh-graduate-teacher-korero-mai-puna-reo/,admin@koreromai.org,N/A,N/A
Classroom teacher,Roto-O-Rangi School,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApXa-classroom-teacher/,principal@rotoorangi.school.nz,N/A,N/A
Te Reo Māori/Te Ao Haka Kaiako,Te Wharekura o Te Kaokaoroa o Patetere,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApVb-te-reo-maorite-ao-haka-kaiako/,office@kaokaoroa.school.nz,N/A,N/A
Y7-8 teacher - Kerikeri Campus,OneSchool Global - New Zealand,"Full time, Permanent",https://gazette.education.govt.nz/vacancies/1HApPA-y7-8-teacher-kerikeri-campus/,recruitment@nz.oneschoolglobal.com,N/A,N/A
